"Var1","Var2","Var3","Var4","simid"
8,3,8,9,6425
9,3,8,9,6426
1,4,8,9,6427
2,4,8,9,6428
3,4,8,9,6429
4,4,8,9,6430
5,4,8,9,6431
6,4,8,9,6432
7,4,8,9,6433
8,4,8,9,6434
9,4,8,9,6435
1,5,8,9,6436
2,5,8,9,6437
3,5,8,9,6438
4,5,8,9,6439
5,5,8,9,6440
6,5,8,9,6441
7,5,8,9,6442
8,5,8,9,6443
9,5,8,9,6444
1,6,8,9,6445
2,6,8,9,6446
3,6,8,9,6447
4,6,8,9,6448
5,6,8,9,6449
6,6,8,9,6450
7,6,8,9,6451
8,6,8,9,6452
9,6,8,9,6453
1,7,8,9,6454
2,7,8,9,6455
3,7,8,9,6456
4,7,8,9,6457
5,7,8,9,6458
6,7,8,9,6459
7,7,8,9,6460
8,7,8,9,6461
9,7,8,9,6462
1,8,8,9,6463
2,8,8,9,6464
3,8,8,9,6465
4,8,8,9,6466
5,8,8,9,6467
6,8,8,9,6468
7,8,8,9,6469
8,8,8,9,6470
9,8,8,9,6471
1,9,8,9,6472
2,9,8,9,6473
3,9,8,9,6474
4,9,8,9,6475
5,9,8,9,6476
6,9,8,9,6477
7,9,8,9,6478
8,9,8,9,6479
9,9,8,9,6480
1,1,9,9,6481
2,1,9,9,6482
3,1,9,9,6483
4,1,9,9,6484
5,1,9,9,6485
6,1,9,9,6486
7,1,9,9,6487
8,1,9,9,6488
9,1,9,9,6489
1,2,9,9,6490
2,2,9,9,6491
3,2,9,9,6492
4,2,9,9,6493
5,2,9,9,6494
6,2,9,9,6495
7,2,9,9,6496
8,2,9,9,6497
9,2,9,9,6498
1,3,9,9,6499
2,3,9,9,6500
3,3,9,9,6501
4,3,9,9,6502
5,3,9,9,6503
6,3,9,9,6504
7,3,9,9,6505
8,3,9,9,6506
9,3,9,9,6507
1,4,9,9,6508
2,4,9,9,6509
3,4,9,9,6510
4,4,9,9,6511
5,4,9,9,6512
6,4,9,9,6513
7,4,9,9,6514
8,4,9,9,6515
9,4,9,9,6516
1,5,9,9,6517
2,5,9,9,6518
3,5,9,9,6519
4,5,9,9,6520
5,5,9,9,6521
6,5,9,9,6522
7,5,9,9,6523
8,5,9,9,6524
9,5,9,9,6525
1,6,9,9,6526
2,6,9,9,6527
3,6,9,9,6528
4,6,9,9,6529
5,6,9,9,6530
6,6,9,9,6531
7,6,9,9,6532
8,6,9,9,6533
9,6,9,9,6534
1,7,9,9,6535
2,7,9,9,6536
3,7,9,9,6537
4,7,9,9,6538
5,7,9,9,6539
6,7,9,9,6540
7,7,9,9,6541
8,7,9,9,6542
9,7,9,9,6543
1,8,9,9,6544
2,8,9,9,6545
3,8,9,9,6546
4,8,9,9,6547
5,8,9,9,6548
6,8,9,9,6549
7,8,9,9,6550
8,8,9,9,6551
9,8,9,9,6552
1,9,9,9,6553
2,9,9,9,6554
3,9,9,9,6555
4,9,9,9,6556
5,9,9,9,6557
6,9,9,9,6558
7,9,9,9,6559
8,9,9,9,6560
9,9,9,9,6561
